registration_date,nationality_e,gender_e,person_birth_year,vechile_type,manufacture_year,cylinders_num,cylinder_capacity,color,business_individual,fuel_type,transmission_manual_automatic,number_of_passenger_seating_capcity,number_of_doors,empty_weight,km_driven,next_service_date,service_frequency,customer_age,customer_id,vehicle_age,churn_risk,upgrade_probability,churn_risk_predicted,upgrade_probability_predicted
09/12/2016,Emirates,MALE,1982,Light Vehicle,2017,8,4600,Black,Private,Benzene,No,7.0,4.0,2406,180000,07/06/2026 12:00,medium,43,513c7b09-a461-4782-9f1d-2a6afa20722e,8,0,1,0.09,1.0
26/12/2021,Pakistan,MALE,1973,Light Vehicle,2010,6,5700,White,Private,Benzene,No,8.0,4.0,1000,80000,25/06/2026 12:00,medium,52,9071e5bd-3dc4-4f85-b7d8-9559444a6a48,15,1,1,0.56,1.0
27/12/2017,South Africa,MALE,1997,Light Vehicle,2015,4,1200,Black,Private,Benzene,No,5.0,4.0,1125,160000,25/06/2026 12:00,high,28,c19bdb37-16d4-491b-923b-998610020f97,10,0,1,0.2,1.0
05/03/2018,Greece,MALE,1987,Light Vehicle,2015,4,6800,White,Private,Benzene,No,4.0,2.0,1602,140000,01/09/2025 12:00,medium,38,99b837cf-660b-46fe-85af-60c882d33e6b,10,0,1,0.29,1.0
27/02/2016,Emirates,MALE,1992,Light Vehicle,2021,4,2000,Blue,Private,Benzene,Yes,4.0,3.0,1200,180000,25/08/2025 12:00,low,33,a63d7810-c76f-4f4c-beea-57f7c999c6e7,4,1,1,0.16,0.8
11/08/2020,India,FEMALE,1978,Light Vehicle,2017,4,1600,Silver,Private,Benzene,Yes,5.0,4.0,1200,100000,08/02/2026 12:00,high,47,f62a782f-34f3-426c-a5d6-f8dd044da1d8,8,0,1,0.66,0.62
24/11/2019,United Kingdom,MALE,1976,Light Vehicle,2020,4,2000,Gray,Private,Benzene,No,5.0,4.0,2340,120000,23/05/2026 12:00,medium,49,e6cd8fef-5d9a-4c82-abbd-3d8ad2ebe1ee,5,0,0,0.25,0.3
04/08/2016,Lebanon,MALE,1984,Light Vehicle,2016,6,3700,Silver,Private,Benzene,No,4.0,2.0,1600,180000,31/01/2026 12:00,low,41,4a3ce0bf-1950-4b46-a7f0-2ec0c896f2dc,9,1,1,0.15,1.0
17/08/2015,Emirates,MALE,1978,Light Vehicle,2013,6,3600,White,Private,Benzene,No,5.0,4.0,1400,200000,12/02/2026 12:00,low,47,e4b54805-da4b-4ea9-9f94-6809eaa79ea3,12,1,1,0.12,1.0
30/10/2019,United States,FEMALE,1967,Trailer,2016,4,2000,White,Private,Not Exist,Yes,,,200,120000,28/04/2026 12:00,low,58,11166ec9-539c-43aa-a51e-44567e87cae3,9,1,1,0.65,0.95
19/08/2019,Pakistan,MALE,1984,Light Vehicle,2019,4,1500,Silver,Private,Benzene,No,5.0,4.0,1200,120000,15/02/2026 12:00,high,41,75b625c0-ddca-40e0-8c25-f8a5b48c70a0,6,0,0,0.45,0.62
08/12/2016,Italy,MALE,1984,Light Vehicle,2007,4,1600,Red,Private,Benzene,No,5.0,4.0,1300,180000,06/06/2026 12:00,medium,41,5755d2c5-c8e9-4b9d-a25a-86f368966724,18,0,1,0.1,1.0
17/09/2021,India,MALE,1976,Light Vehicle,2021,4,2000,Blue,Private,Benzene,Yes,5.0,4.0,1680,80000,17/03/2026 12:00,medium,49,85ae9186-2ebb-422f-8e71-9dd0fe2fc460,4,1,0,0.58,0.01
24/01/2016,Egypt,MALE,1954,Light Vehicle,2015,4,2000,White,Private,Benzene,Yes,7.0,5.0,2420,180000,22/07/2025 12:00,low,71,2174f16d-410b-4b27-986d-9fed2ba272b4,10,1,1,0.17,1.0
11/01/2018,India,MALE,1971,Light Vehicle,2014,6,3000,Beige,Private,Benzene,No,7.0,4.0,2464,140000,10/07/2025 12:00,medium,54,71a278c0-deac-4d83-8361-4a2e10b94686,11,0,1,0.21,1.0
28/08/2021,Italy,MALE,1985,Light Vehicle,2021,4,2000,White,Private,Benzene,No,5.0,5.0,1550,80000,25/02/2026 12:00,medium,40,3afc9276-d762-4726-89f1-3514c90dd13d,4,1,0,0.52,0.02
15/12/2017,China,MALE,1985,Light Vehicle,2015,8,5600,Gray,Private,Benzene,No,8.0,5.0,2700,160000,13/06/2026 12:00,medium,40,11e1eaf1-beb8-48de-9c69-5ff09364e425,10,0,1,0.13,1.0
06/07/2019,Syria,MALE,1977,Light Vehicle,2003,6,3300,Blue,Private,Benzene,Yes,5.0,2.0,1357,120000,02/01/2026 12:00,medium,48,9c89aee0-f92f-48a7-8b89-ffcbe4adc71c,22,0,1,0.33,1.0
04/11/2017,Pakistan,MALE,1990,Light Vehicle,2004,6,3800,White,Private,Benzene,No,7.0,5.0,1900,160000,03/05/2026 12:00,high,35,1998814f-659c-4a14-904e-376666c8e28b,21,0,1,0.2,1.0
10/12/2016,Bangladesh,MALE,1979,Light Vehicle,2003,4,1800,Maroon,Private,Benzene,No,5.0,5.0,1600,180000,08/06/2026 12:00,medium,46,ce4853c4-5286-47e8-a711-288f1da020eb,22,0,1,0.13,1.0
02/12/2021,Palestine,FEMALE,1987,Light Vehicle,2021,4,2000,Black,Private,Benzene,Yes,7.0,4.0,1630,80000,01/06/2026 12:00,high,38,17eb09b6-5c08-4785-b6aa-2a052bc00e88,4,1,0,0.64,0.01
26/11/2017,United Kingdom,MALE,1990,Light Vehicle,2021,4,2000,Black,Private,Benzene,No,5.0,4.0,2200,160000,25/05/2026 12:00,medium,35,4e3445c5-ea75-46c0-b58a-61691c3d37df,4,0,1,0.09,0.68
13/04/2021,Pakistan,MALE,1993,Light Vehicle,2009,4,1600,Black,Private,Benzene,No,5.0,4.0,1067,80000,11/10/2025 12:00,low,32,08f7413b-99b0-4111-ad84-b9a18ac3a384,16,1,1,0.58,1.0
29/08/2016,Egypt,FEMALE,1986,Light Vehicle,2021,4,2000,White,Private,Benzene,Yes,5.0,4.0,1535,180000,25/02/2026 12:00,medium,39,4715b0d1-7f8a-4eac-8f7f-db7d19e6ff10,4,0,1,0.12,0.76
13/07/2016,India,MALE,1975,Light Vehicle,2008,6,4000,Blue,Private,Benzene,No,7.0,4.0,2212,180000,09/01/2026 12:00,low,50,5e248102-6df9-4167-b10e-dbb4494c4b14,17,1,1,0.14,1.0
28/03/2015,Burundi,MALE,1979,Light Vehicle,2013,6,3500,Maroon,Private,Benzene,Yes,5.0,4.0,1200,200000,23/09/2025 12:00,high,46,33a50e6b-6303-4fc4-8270-711072e4a3b5,12,0,1,0.18,1.0
11/08/2019,Philippines,FEMALE,1979,Light Vehicle,2014,4,1800,Lead,Private,Benzene,Yes,4.0,2.0,1240,120000,07/02/2026 12:00,medium,46,15b81cef-9d73-4772-8e7f-39254dfb405d,11,0,1,0.37,0.98
18/08/2017,Kenya,MALE,1977,Light Vehicle,2008,8,4500,Silver,Private,Benzene,Yes,7.0,4.0,2155,160000,14/02/2026 12:00,high,48,e37aefdb-7f67-457a-a002-2c214264a282,17,0,1,0.26,1.0
20/01/2021,Yemen,MALE,1981,Trailer,2021,4,2000,Silver,Private,Not Exist,Yes,,,300,80000,20/07/2025 12:00,medium,44,c0da86dc-8e19-4aa3-acb9-af626f026d43,4,1,0,0.7,0.02
04/05/2018,France,MALE,1972,Light Vehicle,2021,4,2000,Gray,Private,Benzene,No,5.0,2.0,1884,140000,31/10/2025 12:00,medium,53,07ada377-fe35-45ad-b903-7fa331464fa7,4,0,0,0.26,0.28
03/11/2021,Syria,MALE,2000,Light Vehicle,2014,4,2000,White,Private,Benzene,Yes,5.0,4.0,1600,80000,03/05/2026 12:00,medium,25,ee9b7895-1a5c-4512-868f-4cb2e4b5d416,11,1,1,0.42,0.9
28/04/2016,France,MALE,1980,Light Vehicle,2013,12,6000,Blue,Private,Benzene,No,5.0,4.0,2536,180000,25/10/2025 12:00,medium,45,3b3aa8f8-33c1-4689-ad29-5ed3ade56386,12,0,1,0.12,1.0
01/02/2021,Emirates,MALE,1968,Light Vehicle,1971,8,3500,Silver,Private,Benzene,No,5.0,2.0,1900,80000,01/08/2025 12:00,medium,57,af4feda9-80a9-4645-8c51-7b8bb276cfe0,54,1,1,0.68,1.0
22/06/2020,Syria,FEMALE,1979,Light Vehicle,2020,4,2000,Red,Private,Benzene,Yes,5.0,4.0,1099,100000,20/12/2025 12:00,medium,46,7bd3d056-0ea5-4f36-80f5-adc6a79607b5,5,0,0,0.42,0.07
06/06/2020,Philippines,FEMALE,1984,Motor Cycle,2014,2,950,Black,Private,Benzene,No,2.0,0.0,480,100000,04/12/2025 12:00,medium,41,7b5520d3-aec6-4398-a7ab-df1c6f8a8ebd,11,0,1,0.53,0.98
08/12/2020,Pakistan,MALE,1973,Light Vehicle,2010,6,5700,White,Private,Benzene,No,8.0,4.0,1000,100000,07/06/2026 12:00,medium,52,3cb9f0c0-c1b1-4d71-8730-b86e132c7b1d,15,0,1,0.44,1.0
09/05/2020,India,MALE,1992,Light Vehicle,2020,4,2000,Silver,Private,Benzene,Yes,5.0,4.0,1761,100000,06/11/2025 12:00,high,33,7eeeaeb1-bf5b-4f58-a493-4c0c75c810fe,5,0,0,0.57,0.1
01/06/2019,South Africa,MALE,1997,Light Vehicle,2015,4,1200,Black,Private,Benzene,No,5.0,4.0,1125,120000,28/11/2025 12:00,high,28,58da8b7b-1bc7-4171-8550-bdfaff0a2792,10,0,1,0.39,0.99
10/12/2015,Egypt,MALE,1984,Light Vehicle,2014,6,3000,White,Private,Benzene,Yes,5.0,5.0,2675,200000,07/06/2026 12:00,low,41,64c8043e-03b6-4c8f-8846-790a40da3b17,11,1,1,0.09,1.0
01/04/2015,India,FEMALE,1974,Light Vehicle,2014,8,5600,White,Private,Benzene,No,8.0,4.0,2100,200000,27/09/2025 12:00,medium,51,1827dcb8-e847-44e7-9350-0a4776e3e494,11,0,1,0.07,1.0
26/06/2021,India,MALE,1982,Light Vehicle,2018,4,2500,White,Private,Benzene,Yes,5.0,4.0,1300,80000,24/12/2025 12:00,high,43,023a2c21-b5d1-4d5c-a10e-6d3c6b5c6bcf,7,1,0,0.73,0.17
06/05/2019,Emirates,FEMALE,1957,Light Vehicle,2021,4,2000,Silver,Private,Benzene,No,5.0,5.0,2120,120000,02/11/2025 12:00,medium,68,b7aa4e35-3c93-4f91-a6b9-576893bdf30c,4,0,0,0.42,0.12
16/08/2020,India,MALE,1983,Light Vehicle,2015,4,2500,Silver,Private,Benzene,No,5.0,4.0,1400,100000,13/02/2026 12:00,high,42,b7e64c18-1ecc-4e15-a1cd-b329c6173644,10,0,1,0.62,0.96
27/05/2018,Emirates,MALE,1992,Light Vehicle,2004,3,993,Blue,Private,Benzene,No,5.0,4.0,1120,140000,23/11/2025 12:00,high,33,ea2ec0a6-976d-4da5-955e-5734886007fa,21,0,1,0.37,1.0
15/11/2015,Greece,MALE,1977,Light Vehicle,2017,12,6700,Blue,Private,Benzene,No,4.0,2.0,2600,200000,13/05/2026 12:00,medium,48,d64fa3c6-c80a-4960-af81-03a53c48e4b3,8,0,1,0.09,1.0
29/11/2015,Pakistan,MALE,1995,Light Vehicle,2009,4,2400,Maroon,Private,Benzene,Yes,5.0,4.0,1200,200000,27/05/2026 12:00,low,30,a6a38a5e-c175-48f5-9990-c3b29bac4491,16,1,1,0.08,1.0
09/11/2019,Egypt,MALE,1992,Light Vehicle,2015,4,1800,White,Private,Benzene,Yes,5.0,4.0,1114,120000,08/05/2026 12:00,high,33,a21b0c82-e928-44fb-b244-339e672b0a0a,10,0,1,0.5,0.98
05/01/2018,South Africa,MALE,1997,Light Vehicle,2015,4,1200,Black,Private,Benzene,No,5.0,4.0,1125,140000,04/07/2025 12:00,high,28,86529625-f81d-4af0-94de-445deaae8fcc,10,0,1,0.29,1.0
09/06/2016,Pakistan,MALE,1990,Light Vehicle,1999,6,3000,Gray,Private,Benzene,No,5.0,4.0,1720,180000,06/12/2025 12:00,low,35,865ea7cf-df5e-443f-a9d2-7e38ff00540c,26,1,1,0.12,1.0
24/06/2018,India,MALE,1979,Light Vehicle,2021,4,2000,Silver,Private,Benzene,No,5.0,4.0,1290,140000,21/12/2025 12:00,medium,46,54832e05-0054-4be1-a681-41997cd8856b,4,0,0,0.25,0.34
27/06/2015,India,MALE,1971,Light Vehicle,2014,6,3000,Beige,Private,Benzene,No,7.0,4.0,2464,200000,23/12/2025 12:00,medium,54,fbd11d7e-0b3e-40e9-8d31-51c0a1c0a9a5,11,0,1,0.06,1.0
30/01/2019,Philippines,FEMALE,1988,Light Vehicle,2020,4,2000,White,Private,Benzene,Yes,5.0,4.0,1121,120000,29/07/2025 12:00,high,37,3a806f53-c99c-4687-a400-d12d0e5dbdd2,5,0,0,0.47,0.27
30/11/2016,Lebanon,MALE,1977,Light Vehicle,2020,4,2000,Black,Private,Benzene,Yes,5.0,4.0,1600,180000,29/05/2026 12:00,medium,48,876da5fb-8b02-4986-8dd4-eb77953490c4,5,0,1,0.11,0.87
19/08/2020,Egypt,MALE,1989,Light Vehicle,2006,6,2800,White,Private,Benzene,Yes,5.0,4.0,2116,100000,16/02/2026 12:00,high,36,46e43eb9-4be6-4114-9a1e-f55be8c9430f,19,0,1,0.61,1.0
09/03/2017,Emirates,MALE,1974,Light Vehicle,2015,8,5300,White,Private,Benzene,No,7.0,4.0,1650,160000,05/09/2025 12:00,low,51,656c1ac3-b7ac-4bfb-9a2b-0838ac3ce6be,10,1,1,0.24,1.0
15/03/2018,Kenya,MALE,1977,Light Vehicle,2008,8,4500,Silver,Private,Benzene,Yes,7.0,4.0,2155,140000,11/09/2025 12:00,high,48,498aed5a-63a7-4de8-8835-e45e20b5fc10,17,0,1,0.36,1.0
02/02/2015,Egypt,MALE,1988,Light Vehicle,2009,4,1600,Blue,Private,Benzene,Yes,5.0,4.0,1280,200000,31/07/2025 12:00,medium,37,bc06ea8d-cb10-4398-8e4b-d85ce10b5ec9,16,0,1,0.08,1.0
20/07/2015,Egypt,MALE,2000,Light Vehicle,2005,4,2000,Blue,Private,Benzene,Yes,5.0,4.0,1200,200000,15/01/2026 12:00,medium,25,1617688c-2989-469b-95de-6439b9a6d148,20,0,1,0.07,1.0
23/10/2017,Emirates,MALE,1981,Light Vehicle,1990,6,3200,Lead,Private,Benzene,No,4.0,2.0,1300,160000,21/04/2026 12:00,medium,44,92cc87c2-2df9-4335-a4d2-a136e8b9aea5,35,0,1,0.23,1.0
23/05/2018,Algeria,MALE,1992,Light Vehicle,2014,4,2000,White,Private,Benzene,Yes,5.0,4.0,1258,140000,19/11/2025 12:00,high,33,1d318971-2704-4334-9810-27fa0807c22c,11,0,1,0.42,1.0
21/03/2019,Emirates,MALE,1975,Light Vehicle,2021,4,2000,Black,Private,Benzene,No,2.0,2.0,2207,120000,17/09/2025 12:00,high,50,c1ef3633-dfbb-466a-a015-b51b74d6298e,4,0,0,0.58,0.2
17/01/2017,India,MALE,1984,Light Vehicle,2021,4,2000,White,Private,Benzene,No,5.0,5.0,1800,160000,16/07/2025 12:00,high,41,f7a44629-0d4c-4148-9428-5a510b65bf1e,4,0,1,0.25,0.74
26/11/2019,Jordan,MALE,1995,Light Vehicle,2017,4,2500,Black,Private,Benzene,Yes,5.0,4.0,1458,120000,25/05/2026 12:00,high,30,458e66c7-08b0-413b-9fbf-8b7058933048,8,0,1,0.45,0.88
08/01/2021,Syria,MALE,1987,Light Vehicle,2019,8,5300,Black,Private,Benzene,Yes,8.0,4.0,2500,80000,08/07/2025 12:00,low,38,fc93cb17-459b-4bc7-b33c-de63c09a79e6,6,1,0,0.48,0.06
01/07/2020,Tanzania,MALE,1956,Light Vehicle,2021,4,2000,Blue,Private,Benzene,Yes,8.0,4.0,2001,100000,29/12/2025 12:00,medium,69,730c326d-148e-47e5-ab58-71b1a7ba14e0,4,0,0,0.38,0.01
20/04/2015,Sudan,MALE,1993,Light Vehicle,2013,4,1600,White,Private,Benzene,Yes,5.0,4.0,1217,200000,16/10/2025 12:00,medium,32,a81fb0e1-62ee-4def-be16-32a67d9fa58b,12,0,1,0.05,1.0
24/05/2018,Egypt,MALE,1981,Light Vehicle,2005,6,3500,Golden,Private,Benzene,No,7.0,4.0,1600,140000,20/11/2025 12:00,high,44,d588a80f-d834-44ec-af59-803c163f3d8c,20,0,1,0.38,1.0
18/10/2015,Syria,MALE,1977,Light Vehicle,2003,6,3300,Blue,Private,Benzene,Yes,5.0,2.0,1357,200000,15/04/2026 12:00,medium,48,d50fd952-aef2-4f0b-9d4f-5758077b7928,22,0,1,0.07,1.0
02/10/2016,Pakistan,MALE,1992,Light Vehicle,2019,4,2000,White,Private,Benzene,Yes,5.0,4.0,2,180000,31/03/2026 12:00,medium,33,262e9b0e-344d-426c-9297-bfc6b092fc33,6,0,1,0.11,0.96
07/12/2021,Pakistan,MALE,1991,Light Vehicle,2004,4,1700,White,Private,Benzene,No,5.0,4.0,1140,80000,06/06/2026 12:00,medium,34,967d8883-4868-4694-94f6-2450f8b5e32f,21,1,1,0.51,1.0
31/12/2015,France,MALE,1982,Light Vehicle,2018,6,4000,White,Private,Benzene,No,4.0,2.0,1900,200000,28/06/2026 12:00,high,43,ef0ed58d-32cb-49c4-8b5d-f6a00d9f694f,7,0,1,0.15,1.0
14/07/2018,Lebanon,FEMALE,1992,Light Vehicle,2021,4,2000,Gray,Private,Benzene,Yes,5.0,5.0,1550,140000,10/01/2026 12:00,low,33,cf48d343-6e20-4a6a-8f72-40edbaa0e10a,4,1,0,0.27,0.31
10/05/2019,Syria,MALE,1992,Light Vehicle,2016,8,5000,White,Private,Benzene,No,5.0,4.0,2200,120000,06/11/2025 12:00,high,33,91b7a2c5-3344-4d59-a86f-e64492fdad8d,9,0,1,0.39,0.98
10/12/2019,Emirates,MALE,1991,Light Vehicle,2015,4,2000,Beige,Private,Benzene,Yes,8.0,5.0,1500,120000,08/06/2026 12:00,medium,34,96b90ee8-b35b-4fb9-8881-92b1da4356d3,10,0,1,0.26,0.96
10/12/2018,Emirates,MALE,1980,Light Vehicle,2020,4,2000,White,Private,Benzene,No,5.0,5.0,1143,140000,08/06/2026 12:00,low,45,3ffb949e-d82f-4a95-a1ff-a31a80633e09,5,1,0,0.33,0.64
28/01/2015,India,FEMALE,1987,Light Vehicle,2021,4,2000,Gray,Private,Benzene,Yes,5.0,4.0,1450,200000,26/07/2025 12:00,medium,38,71450d1d-8954-40c7-b0ee-f18cced6be46,4,0,1,0.07,0.91
23/04/2017,Germany,MALE,1968,Light Vehicle,2015,8,4000,Red,Private,Benzene,No,5.0,4.0,1780,160000,20/10/2025 12:00,medium,57,f0b7cda8-3b0d-42fd-acdb-d4f028160c44,10,0,1,0.21,1.0
04/09/2018,France,MALE,1985,Light Vehicle,1968,8,5000,Red,Private,Benzene,No,5.0,2.0,1520,140000,03/03/2026 12:00,medium,40,c7d31c4f-4158-4d2d-a359-c37eac827a3f,57,0,1,0.31,1.0
01/09/2015,Emirates,MALE,1989,Light Vehicle,2014,4,1600,Blue,Private,Benzene,Yes,5.0,4.0,1200,200000,27/02/2026 12:00,low,36,ad3e96cf-b182-49b4-82f4-bcac4eebed69,11,1,1,0.1,1.0
29/06/2017,Palestine,MALE,1983,Motor Cycle,2020,2,2000,Black,Private,Benzene,Yes,2.0,0.0,1000,160000,26/12/2025 12:00,high,42,790e852d-b275-4c77-a73f-6147c51bb053,5,0,1,0.34,0.76
02/04/2015,Mauritius,FEMALE,1984,Light Vehicle,2012,4,2500,Brown,Private,Benzene,Yes,5.0,4.0,1403,200000,28/09/2025 12:00,medium,41,6a3a12a6-ff45-4af7-9f38-2a221d3aa3c5,13,0,1,0.07,1.0
06/08/2015,Emirates,MALE,1968,Light Vehicle,1971,8,3500,Silver,Private,Benzene,No,5.0,2.0,1900,200000,01/02/2026 12:00,medium,57,62eb002e-c720-4e7e-aee9-af5d8b7b1021,54,0,1,0.11,1.0
03/11/2017,Egypt,MALE,1992,Light Vehicle,2015,4,1800,White,Private,Benzene,Yes,5.0,4.0,1114,160000,02/05/2026 12:00,high,33,d8edbacf-9454-47fa-8c21-a7df68d97938,10,0,1,0.28,1.0
13/12/2015,Sudan,MALE,1971,Light Vehicle,2011,4,1600,Black,Private,Benzene,No,4.0,2.0,1300,200000,10/06/2026 12:00,low,54,ce07384b-1e50-4f35-83bf-bd292d5c5da4,14,1,1,0.1,1.0
24/12/2018,Iran,MALE,1967,Light Vehicle,2016,6,3600,Blue,Private,Benzene,Yes,5.0,4.0,1450,140000,22/06/2026 12:00,low,58,39964458-808c-4e54-b597-8d9349e9f535,9,1,1,0.38,0.97
16/11/2019,Emirates,MALE,1985,Light Vehicle,2011,6,4000,White,Private,Benzene,No,8.0,4.0,2200,120000,15/05/2026 12:00,high,40,908bc0ee-bb31-4292-91f8-42905b3b8303,14,0,1,0.43,1.0
27/08/2020,Palestine,MALE,1983,Motor Cycle,2020,2,2000,Black,Private,Benzene,No,2.0,0.0,1000,100000,24/02/2026 12:00,low,42,6c6d68b3-c723-4156-aab3-833a8b8b2cdc,5,1,0,0.59,0.14
08/06/2016,Nigeria,MALE,1970,Light Vehicle,2006,8,4700,White,Private,Benzene,Yes,5.0,4.0,1800,180000,05/12/2025 12:00,high,55,7ee8447b-eed7-4548-adcf-158dcc5fdeb8,19,0,1,0.23,1.0
09/03/2016,Emirates,MALE,1992,Light Vehicle,2021,4,2000,Blue,Private,Benzene,Yes,4.0,3.0,1200,180000,05/09/2025 12:00,low,33,897be758-ff04-4f0c-864f-82d4c597846d,4,1,1,0.16,0.8
17/10/2015,United States,FEMALE,1967,Trailer,2016,4,2000,White,Private,Not Exist,Yes,,,200,200000,14/04/2026 12:00,low,58,fa16b15d-f307-4d27-980a-f298acbc8570,9,1,1,0.22,1.0
30/06/2019,Uzbekistan,MALE,1985,Light Vehicle,2017,4,2000,Silver,Private,Benzene,No,5.0,4.0,1312,120000,27/12/2025 12:00,medium,40,97835870-18b1-4f4b-be02-9f331a8fd77b,8,0,1,0.25,0.89
17/12/2019,Emirates,MALE,1994,Light Vehicle,2021,4,2000,Black,Private,Benzene,Yes,2.0,2.0,1900,120000,15/06/2026 12:00,low,31,229756a7-7700-47bf-9cb5-56df7146f48f,4,1,0,0.44,0.13
29/03/2015,Egypt,MALE,1992,Light Vehicle,2015,4,1800,White,Private,Benzene,Yes,5.0,4.0,1114,200000,24/09/2025 12:00,high,33,356b6574-7175-4b32-b296-39f947e93374,10,0,1,0.13,1.0
07/08/2021,Emirates,MALE,1990,Light Vehicle,2001,6,4500,Black,Private,Benzene,No,5.0,3.0,1988,80000,04/02/2026 12:00,low,35,67f23407-77cb-43d8-b210-794a4d1755b6,24,1,1,0.65,1.0
24/05/2015,Afghanistan,MALE,1986,Light Vehicle,2006,8,4300,Silver,Private,Benzene,No,5.0,4.0,1700,200000,19/11/2025 12:00,low,39,c62e7922-6528-4a21-ad70-c0cdff91570b,19,1,1,0.12,1.0
06/11/2018,Iraq,MALE,1988,Light Vehicle,2021,4,2000,White,Private,Benzene,Yes,7.0,5.0,2090,140000,05/05/2026 12:00,medium,37,98493ffb-316e-4a53-877c-1cbbe6cddf4e,4,0,0,0.17,0.21
22/12/2019,Pakistan,MALE,1977,Light Vehicle,2012,4,2000,White,Private,Benzene,No,5.0,4.0,1588,120000,20/06/2026 12:00,medium,48,8c2a380f-afa6-4801-af99-8d3f11a24432,13,0,1,0.31,1.0
08/02/2021,Emirates,MALE,1970,Trailer,2014,4,2000,Silver,Private,Not Exist,No,,,300,80000,08/08/2025 12:00,low,55,c8bee951-22ab-435b-adb2-3443752fc326,11,1,1,0.85,0.96
